Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Year,Month,Day,DayOfWeek,WeekOfYear,IsWeekend,Lag_1,Lag_7,Lag_14,Lag_30,Rolling_Mean_7,Rolling_Mean_30
2023-06-26,S005,P0014,Electronics,North,452,63,41,59.89,95.29,10,Sunny,0,96.57,Summer,2023,6,26,0,26,0,60.0,210.0,84.0,183.0,114.57142857142857,130.2
2023-06-27,S005,P0014,Toys,North,391,166,177,181.62,42.75,10,Rainy,1,46.94,Winter,2023,6,27,1,26,0,63.0,129.0,379.0,50.0,93.57142857142857,126.2
2023-06-28,S005,P0014,Clothing,West,64,37,56,47.6,99.25,5,Cloudy,0,97.81,Spring,2023,6,28,2,26,0,166.0,43.0,130.0,38.0,98.85714285714286,130.06666666666666
2023-06-29,S005,P0014,Clothing,West,57,47,82,41.61,48.07,5,Rainy,0,52.44,Spring,2023,6,29,3,26,0,37.0,166.0,123.0,232.0,98.0,130.03333333333333
2023-06-30,S005,P0014,Groceries,South,359,43,29,52.2,64.45,5,Sunny,0,63.29,Spring,2023,6,30,4,26,0,47.0,154.0,87.0,142.0,81.0,123.86666666666666
2023-07-01,S005,P0014,Clothing,North,197,124,145,116.25,90.37,0,Sunny,0,91.96,Spring,2023,7,1,5,26,1,43.0,40.0,79.0,108.0,65.14285714285714,120.56666666666666
2023-07-02,S005,P0014,Furniture,South,363,160,136,159.72,23.95,5,Snowy,0,19.72,Autumn,2023,7,2,6,26,1,124.0,60.0,351.0,31.0,77.14285714285714,121.1
2023-07-03,S005,P0014,Toys,North,60,19,58,18.79,75.23,20,Cloudy,0,74.96,Spring,2023,7,3,0,27,0,160.0,63.0,210.0,65.0,91.42857142857143,125.4
2023-07-04,S005,P0014,Furniture,South,343,204,58,215.63,62.4,10,Snowy,0,64.11,Spring,2023,7,4,1,27,0,19.0,166.0,129.0,42.0,85.14285714285714,123.86666666666666
2023-07-05,S005,P0014,Furniture,West,193,106,152,120.13,89.47,20,Cloudy,1,86.45,Spring,2023,7,5,2,27,0,204.0,37.0,43.0,296.0,90.57142857142857,129.26666666666668
2023-07-06,S005,P0014,Groceries,South,83,3,87,12.6,57.4,15,Snowy,0,54.11,Winter,2023,7,6,3,27,0,106.0,47.0,166.0,139.0,100.42857142857143,122.93333333333334
2023-07-07,S005,P0014,Clothing,East,392,274,56,280.26,26.64,15,Sunny,0,26.99,Spring,2023,7,7,4,27,0,3.0,43.0,154.0,162.0,94.14285714285714,118.4
2023-07-08,S005,P0014,Clothing,East,137,104,158,99.29,33.97,10,Cloudy,0,35.19,Summer,2023,7,8,5,27,1,274.0,124.0,40.0,209.0,127.14285714285714,122.13333333333334
2023-07-09,S005,P0014,Furniture,South,479,385,43,404.02,79.11,15,Cloudy,1,76.38,Summer,2023,7,9,6,27,1,104.0,160.0,60.0,136.0,124.28571428571429,118.63333333333334
2023-07-10,S005,P0014,Toys,North,446,56,182,50.52,42.71,5,Rainy,0,38.48,Autumn,2023,7,10,0,28,0,385.0,19.0,63.0,4.0,156.42857142857142,126.93333333333334
2023-07-11,S005,P0014,Furniture,North,227,118,39,120.85,22.6,15,Snowy,0,18.56,Winter,2023,7,11,1,28,0,56.0,204.0,166.0,34.0,161.71428571428572,128.66666666666666
2023-07-12,S005,P0014,Electronics,East,150,145,160,153.54,46.77,20,Cloudy,0,51.55,Spring,2023,7,12,2,28,0,118.0,106.0,37.0,84.0,149.42857142857142,131.46666666666667
2023-07-13,S005,P0014,Furniture,South,427,388,138,405.12,40.93,15,Rainy,1,45.92,Winter,2023,7,13,3,28,0,145.0,3.0,47.0,379.0,155.0,133.5
2023-07-14,S005,P0014,Clothing,North,464,154,66,159.53,94.46,15,Snowy,1,95.37,Summer,2023,7,14,4,28,0,388.0,274.0,43.0,130.0,210.0,133.8
2023-07-15,S005,P0014,Toys,East,453,175,109,190.7,32.15,5,Rainy,0,29.89,Winter,2023,7,15,5,28,1,154.0,104.0,124.0,123.0,192.85714285714286,134.6
2023-07-16,S005,P0014,Groceries,North,349,250,78,250.43,41.19,0,Cloudy,0,39.23,Autumn,2023,7,16,6,28,1,175.0,385.0,160.0,87.0,203.0,136.33333333333334
2023-07-17,S005,P0014,Toys,West,373,132,93,129.23,70.31,20,Sunny,0,72.91,Autumn,2023,7,17,0,29,0,250.0,56.0,19.0,79.0,183.71428571428572,141.76666666666668
2023-07-18,S005,P0014,Furniture,North,217,91,89,107.74,87.12,0,Sunny,1,85.74,Autumn,2023,7,18,1,29,0,132.0,118.0,204.0,351.0,194.57142857142858,143.53333333333333
2023-07-19,S005,P0014,Electronics,East,323,88,57,100.52,89.35,0,Cloudy,1,91.16,Summer,2023,7,19,2,29,0,91.0,145.0,106.0,210.0,190.71428571428572,134.86666666666667
2023-07-20,S005,P0014,Furniture,North,289,52,31,43.93,76.32,5,Cloudy,0,74.57,Autumn,2023,7,20,3,29,0,88.0,388.0,3.0,129.0,182.57142857142858,130.8
2023-07-21,S005,P0014,Toys,West,130,118,131,110.89,92.88,10,Cloudy,1,88.31,Summer,2023,7,21,4,29,0,52.0,154.0,274.0,43.0,134.57142857142858,128.23333333333332
2023-07-22,S005,P0014,Furniture,South,318,219,94,235.49,41.33,10,Sunny,1,43.24,Summer,2023,7,22,5,29,1,118.0,175.0,104.0,166.0,129.42857142857142,130.73333333333332
2023-07-23,S005,P0014,Electronics,South,176,41,127,52.39,82.18,0,Snowy,0,80.57,Summer,2023,7,23,6,29,1,219.0,250.0,385.0,154.0,135.71428571428572,132.5
2023-07-24,S005,P0014,Furniture,East,64,29,161,34.43,17.79,15,Cloudy,0,14.4,Summer,2023,7,24,0,30,0,41.0,132.0,56.0,40.0,105.85714285714286,128.73333333333332
2023-07-25,S005,P0014,Furniture,South,341,179,189,197.93,94.66,0,Sunny,0,96.6,Spring,2023,7,25,1,30,0,29.0,91.0,118.0,60.0,91.14285714285714,128.36666666666667
2023-07-26,S005,P0014,Furniture,South,457,92,156,104.7,45.54,5,Rainy,0,48.75,Summer,2023,7,26,2,30,0,179.0,88.0,145.0,63.0,103.71428571428571,132.33333333333334
2023-07-27,S005,P0014,Furniture,West,101,80,115,89.14,87.49,5,Sunny,0,92.29,Winter,2023,7,27,3,30,0,92.0,52.0,388.0,166.0,104.28571428571429,133.3
2023-07-28,S005,P0014,Clothing,South,231,210,24,220.04,83.16,10,Cloudy,0,87.99,Winter,2023,7,28,4,30,0,80.0,118.0,154.0,37.0,108.28571428571429,130.43333333333334
2023-07-29,S005,P0014,Clothing,West,209,167,199,185.79,75.73,15,Rainy,1,71.77,Summer,2023,7,29,5,30,1,210.0,219.0,175.0,47.0,121.42857142857143,136.2
2023-07-30,S005,P0014,Electronics,West,426,35,161,34.58,47.77,10,Cloudy,0,49.22,Winter,2023,7,30,6,30,1,167.0,41.0,250.0,43.0,114.0,140.2
2023-07-31,S005,P0014,Electronics,North,480,10,194,8.74,51.19,0,Snowy,1,55.81,Winter,2023,7,31,0,31,0,35.0,29.0,132.0,124.0,113.14285714285714,139.93333333333334
2023-08-01,S005,P0014,Furniture,South,272,230,59,240.71,23.61,15,Rainy,0,19.64,Autumn,2023,8,1,1,31,0,10.0,179.0,91.0,160.0,110.42857142857143,136.13333333333333
2023-08-02,S005,P0014,Furniture,North,57,2,110,-7.07,16.37,5,Sunny,0,12.02,Summer,2023,8,2,2,31,0,230.0,92.0,88.0,19.0,117.71428571428571,138.46666666666667
2023-08-03,S005,P0014,Clothing,South,176,8,46,7.75,93.8,20,Rainy,0,97.12,Autumn,2023,8,3,3,31,0,2.0,80.0,52.0,204.0,104.85714285714286,137.9
2023-08-04,S005,P0014,Groceries,North,80,55,146,49.13,94.4,20,Rainy,0,98.86,Autumn,2023,8,4,4,31,0,8.0,210.0,118.0,106.0,94.57142857142857,131.36666666666667
2023-08-05,S005,P0014,Toys,North,70,56,109,72.31,21.78,5,Snowy,1,22.3,Winter,2023,8,5,5,31,1,55.0,167.0,219.0,3.0,72.42857142857143,129.66666666666666
2023-08-06,S005,P0014,Toys,South,291,150,81,169.33,53.49,20,Sunny,1,54.92,Winter,2023,8,6,6,31,1,56.0,35.0,41.0,274.0,56.57142857142857,131.43333333333334
2023-08-07,S005,P0014,Electronics,North,197,55,178,67.28,85.31,15,Rainy,1,83.88,Summer,2023,8,7,0,32,0,150.0,10.0,29.0,104.0,73.0,127.3
2023-08-08,S005,P0014,Clothing,West,222,59,96,73.04,57.63,0,Cloudy,0,52.99,Autumn,2023,8,8,1,32,0,55.0,230.0,179.0,385.0,79.42857142857143,125.66666666666667
2023-08-09,S005,P0014,Toys,East,343,313,112,332.23,95.36,10,Snowy,0,91.8,Spring,2023,8,9,2,32,0,59.0,2.0,92.0,56.0,55.0,114.8
2023-08-10,S005,P0014,Electronics,East,102,41,91,37.23,80.1,5,Cloudy,1,81.78,Summer,2023,8,10,3,32,0,313.0,8.0,80.0,118.0,99.42857142857143,123.36666666666666
2023-08-11,S005,P0014,Furniture,North,58,5,74,17.41,11.19,20,Rainy,1,15.66,Winter,2023,8,11,4,32,0,41.0,55.0,210.0,145.0,104.14285714285714,120.8
2023-08-12,S005,P0014,Toys,South,268,14,135,6.69,64.13,15,Rainy,1,60.86,Spring,2023,8,12,5,32,1,5.0,56.0,167.0,388.0,97.0,116.13333333333334
2023-08-13,S005,P0014,Furniture,North,170,50,118,48.04,28.68,0,Snowy,1,29.32,Winter,2023,8,13,6,32,1,14.0,150.0,35.0,154.0,91.0,103.66666666666667
2023-08-14,S005,P0014,Electronics,North,291,240,118,249.02,38.11,5,Snowy,1,42.04,Spring,2023,8,14,0,33,0,50.0,55.0,10.0,175.0,76.71428571428571,100.2
2023-08-15,S005,P0014,Furniture,South,489,251,49,249.95,27.29,0,Sunny,0,27.75,Summer,2023,8,15,1,33,0,240.0,59.0,230.0,250.0,103.14285714285714,102.36666666666666
2023-08-16,S005,P0014,Furniture,West,181,29,81,33.84,60.72,10,Cloudy,1,57.05,Winter,2023,8,16,2,33,0,251.0,313.0,2.0,132.0,130.57142857142858,102.4
2023-08-17,S005,P0014,Toys,West,58,24,110,38.52,69.95,10,Cloudy,0,73.24,Winter,2023,8,17,3,33,0,29.0,41.0,8.0,91.0,90.0,98.96666666666667
2023-08-18,S005,P0014,Electronics,South,483,402,21,397.14,45.9,20,Sunny,1,50.49,Summer,2023,8,18,4,33,0,24.0,5.0,55.0,88.0,87.57142857142857,96.73333333333333
2023-08-19,S005,P0014,Furniture,South,262,74,148,69.21,44.74,0,Rainy,0,44.22,Summer,2023,8,19,5,33,1,402.0,14.0,56.0,52.0,144.28571428571428,107.2
2023-08-20,S005,P0014,Toys,North,123,25,20,37.4,28.06,0,Cloudy,1,28.05,Autumn,2023,8,20,6,33,1,74.0,50.0,150.0,118.0,152.85714285714286,107.93333333333334
2023-08-21,S005,P0014,Toys,West,147,32,93,42.69,95.33,20,Cloudy,1,90.38,Autumn,2023,8,21,0,34,0,25.0,240.0,55.0,219.0,149.28571428571428,104.83333333333333
2023-08-22,S005,P0014,Toys,South,487,247,179,251.12,88.94,0,Sunny,0,91.15,Autumn,2023,8,22,1,34,0,32.0,251.0,59.0,41.0,119.57142857142857,98.6
2023-08-23,S005,P0014,Electronics,West,220,4,168,12.76,66.07,0,Sunny,1,64.68,Spring,2023,8,23,2,34,0,247.0,29.0,313.0,29.0,119.0,105.46666666666667
2023-08-24,S005,P0014,Clothing,North,312,180,200,198.27,51.04,15,Rainy,0,51.75,Autumn,2023,8,24,3,34,0,4.0,24.0,41.0,179.0,115.42857142857143,104.63333333333334
2023-08-25,S005,P0014,Electronics,South,369,53,131,51.85,63.33,10,Snowy,1,59.0,Spring,2023,8,25,4,34,0,180.0,402.0,5.0,92.0,137.71428571428572,104.66666666666667
2023-08-26,S005,P0014,Clothing,East,237,89,72,87.62,12.68,5,Sunny,0,8.78,Autumn,2023,8,26,5,34,1,53.0,74.0,14.0,80.0,87.85714285714286,103.36666666666666
2023-08-27,S005,P0014,Electronics,South,90,34,133,51.56,97.14,15,Rainy,1,95.8,Spring,2023,8,27,6,34,1,89.0,25.0,50.0,210.0,90.0,103.66666666666667
2023-08-28,S005,P0014,Toys,West,352,75,121,77.32,55.63,5,Snowy,1,54.78,Summer,2023,8,28,0,35,0,34.0,32.0,240.0,167.0,91.28571428571429,97.8
2023-08-29,S005,P0014,Furniture,East,363,303,93,311.08,26.35,20,Rainy,0,31.23,Autumn,2023,8,29,1,35,0,75.0,247.0,251.0,35.0,97.42857142857143,94.73333333333333
2023-08-30,S005,P0014,Clothing,West,343,225,53,229.58,87.27,10,Sunny,0,84.56,Winter,2023,8,30,2,35,0,303.0,4.0,29.0,10.0,105.42857142857143,103.66666666666667
2023-08-31,S005,P0014,Clothing,West,102,31,44,30.77,54.12,10,Sunny,1,50.15,Winter,2023,8,31,3,35,0,225.0,180.0,24.0,230.0,137.0,110.83333333333333
2023-09-01,S005,P0014,Toys,South,453,242,133,249.07,62.38,15,Cloudy,0,61.08,Summer,2023,9,1,4,35,0,31.0,53.0,402.0,2.0,115.71428571428571,104.2
2023-09-02,S005,P0014,Clothing,East,58,29,150,26.81,39.28,5,Cloudy,1,35.88,Spring,2023,9,2,5,35,1,242.0,89.0,74.0,8.0,142.71428571428572,112.2
2023-09-03,S005,P0014,Electronics,West,453,440,54,443.84,47.26,15,Cloudy,0,50.87,Autumn,2023,9,3,6,35,1,29.0,34.0,25.0,55.0,134.14285714285714,112.9
2023-09-04,S005,P0014,Toys,East,176,15,69,25.46,10.6,15,Snowy,1,6.49,Winter,2023,9,4,0,36,0,440.0,75.0,32.0,56.0,192.14285714285714,125.73333333333333
2023-09-05,S005,P0014,Clothing,East,160,121,59,118.13,90.7,5,Cloudy,0,88.1,Summer,2023,9,5,1,36,0,15.0,303.0,247.0,150.0,183.57142857142858,124.36666666666666
2023-09-06,S005,P0014,Furniture,East,191,160,191,171.73,27.08,0,Cloudy,0,31.7,Winter,2023,9,6,2,36,0,121.0,225.0,4.0,55.0,157.57142857142858,123.4
2023-09-07,S005,P0014,Toys,North,428,202,105,221.79,17.83,15,Cloudy,0,22.51,Winter,2023,9,7,3,36,0,160.0,31.0,180.0,59.0,148.28571428571428,126.9
2023-09-08,S005,P0014,Groceries,South,333,121,94,112.5,87.73,20,Snowy,0,83.04,Spring,2023,9,8,4,36,0,202.0,242.0,53.0,313.0,172.71428571428572,131.66666666666666
2023-09-09,S005,P0014,Clothing,East,117,23,188,40.64,28.99,20,Snowy,0,26.26,Autumn,2023,9,9,5,36,1,121.0,29.0,89.0,41.0,155.42857142857142,125.26666666666667
2023-09-10,S005,P0014,Toys,South,352,78,58,93.94,74.59,20,Rainy,1,78.6,Winter,2023,9,10,6,36,1,23.0,440.0,34.0,5.0,154.57142857142858,124.66666666666667
2023-09-11,S005,P0014,Electronics,North,430,336,53,353.59,85.05,5,Cloudy,0,86.12,Winter,2023,9,11,0,37,0,78.0,15.0,75.0,14.0,102.85714285714286,127.1
2023-09-12,S005,P0014,Clothing,West,294,60,77,67.57,79.28,0,Cloudy,1,79.55,Summer,2023,9,12,1,37,0,336.0,121.0,303.0,50.0,148.71428571428572,137.83333333333334
2023-09-13,S005,P0014,Toys,East,270,20,173,25.24,79.04,20,Snowy,1,80.02,Autumn,2023,9,13,2,37,0,60.0,160.0,225.0,240.0,140.0,138.16666666666666
2023-09-14,S005,P0014,Clothing,West,484,446,100,436.64,92.55,10,Snowy,0,96.01,Winter,2023,9,14,3,37,0,20.0,202.0,31.0,251.0,120.0,130.83333333333334
2023-09-15,S005,P0014,Furniture,South,50,46,61,55.3,87.2,10,Snowy,0,90.28,Summer,2023,9,15,4,37,0,446.0,121.0,242.0,29.0,154.85714285714286,137.33333333333334
2023-09-16,S005,P0014,Toys,South,429,367,49,368.7,41.45,15,Cloudy,0,36.74,Summer,2023,9,16,5,37,1,46.0,23.0,29.0,24.0,144.14285714285714,137.9
2023-09-17,S005,P0014,Toys,West,301,160,55,154.9,17.72,0,Cloudy,0,15.66,Winter,2023,9,17,6,37,1,367.0,78.0,440.0,402.0,193.28571428571428,149.33333333333334
2023-09-18,S005,P0014,Clothing,West,339,295,34,313.56,15.82,20,Rainy,0,18.25,Summer,2023,9,18,0,38,0,160.0,336.0,15.0,74.0,205.0,141.26666666666668
2023-09-19,S005,P0014,Furniture,North,382,194,53,207.53,82.43,15,Sunny,1,83.05,Spring,2023,9,19,1,38,0,295.0,60.0,121.0,25.0,199.14285714285714,148.63333333333333
2023-09-20,S005,P0014,Toys,East,480,94,81,111.13,99.27,20,Rainy,1,96.88,Autumn,2023,9,20,2,38,0,194.0,20.0,160.0,32.0,218.28571428571428,154.26666666666668
2023-09-21,S005,P0014,Groceries,East,365,281,84,284.18,40.68,0,Snowy,0,42.72,Summer,2023,9,21,3,38,0,94.0,446.0,202.0,247.0,228.85714285714286,156.33333333333334
2023-09-22,S005,P0014,Furniture,South,198,10,125,7.63,82.54,10,Cloudy,1,79.06,Spring,2023,9,22,4,38,0,281.0,46.0,121.0,4.0,205.28571428571428,157.46666666666667
2023-09-23,S005,P0014,Groceries,North,185,123,156,122.42,42.45,0,Snowy,0,44.23,Winter,2023,9,23,5,38,1,10.0,367.0,23.0,180.0,200.14285714285714,157.66666666666666
2023-09-24,S005,P0014,Electronics,West,151,5,131,16.34,69.58,15,Sunny,1,69.87,Summer,2023,9,24,6,38,1,123.0,160.0,78.0,53.0,165.28571428571428,155.76666666666668
2023-09-25,S005,P0014,Toys,East,500,382,193,398.14,79.08,15,Snowy,0,76.38,Summer,2023,9,25,0,39,0,5.0,295.0,336.0,89.0,143.14285714285714,154.16666666666666
2023-09-26,S005,P0014,Clothing,North,419,160,22,167.44,18.51,15,Rainy,0,19.31,Summer,2023,9,26,1,39,0,382.0,194.0,60.0,34.0,155.57142857142858,163.93333333333334
2023-09-27,S005,P0014,Furniture,North,98,65,45,76.77,56.99,0,Snowy,1,58.72,Spring,2023,9,27,2,39,0,160.0,94.0,20.0,75.0,150.71428571428572,168.13333333333333
2023-09-28,S005,P0014,Electronics,North,407,15,26,24.97,31.94,10,Rainy,1,33.23,Spring,2023,9,28,3,39,0,65.0,281.0,446.0,303.0,146.57142857142858,167.8
2023-09-29,S005,P0014,Clothing,South,174,140,93,130.94,59.82,20,Rainy,1,62.95,Spring,2023,9,29,4,39,0,15.0,10.0,46.0,225.0,108.57142857142857,158.2
2023-09-30,S005,P0014,Toys,North,122,31,51,37.99,93.85,15,Sunny,0,93.65,Spring,2023,9,30,5,39,1,140.0,123.0,367.0,31.0,127.14285714285714,155.36666666666667
2023-10-01,S005,P0014,Furniture,East,200,192,62,186.96,87.48,10,Sunny,0,83.46,Autumn,2023,10,1,6,39,1,31.0,5.0,160.0,242.0,114.0,155.36666666666667
2023-10-02,S005,P0014,Clothing,North,66,38,188,56.62,22.26,5,Snowy,1,21.88,Winter,2023,10,2,0,40,0,192.0,382.0,295.0,29.0,140.71428571428572,153.7
2023-10-03,S005,P0014,Toys,West,80,76,109,67.46,83.68,10,Snowy,0,84.77,Spring,2023,10,3,1,40,0,38.0,160.0,194.0,440.0,91.57142857142857,154.0
2023-10-04,S005,P0014,Furniture,North,222,201,128,204.46,24.35,15,Rainy,1,22.29,Autumn,2023,10,4,2,40,0,76.0,65.0,94.0,15.0,79.57142857142857,141.86666666666667
2023-10-05,S005,P0014,Electronics,East,319,58,182,64.48,26.72,20,Rainy,0,22.09,Autumn,2023,10,5,3,40,0,201.0,15.0,281.0,121.0,99.0,148.06666666666666
2023-10-06,S005,P0014,Clothing,South,322,65,109,81.45,62.06,10,Rainy,1,57.44,Spring,2023,10,6,4,40,0,58.0,140.0,10.0,160.0,105.14285714285714,145.96666666666667
2023-10-07,S005,P0014,Clothing,South,98,2,34,14.56,43.66,5,Rainy,0,43.76,Autumn,2023,10,7,5,40,1,65.0,31.0,123.0,202.0,94.42857142857143,142.8
2023-10-08,S005,P0014,Groceries,South,124,66,41,77.8,17.36,10,Cloudy,1,17.67,Summer,2023,10,8,6,40,1,2.0,192.0,5.0,121.0,90.28571428571429,136.13333333333333
2023-10-09,S005,P0014,Electronics,South,276,38,34,37.08,19.86,20,Snowy,1,16.88,Autumn,2023,10,9,0,41,0,66.0,38.0,382.0,23.0,72.28571428571429,134.3
2023-10-10,S005,P0014,Toys,South,320,220,137,232.33,96.29,15,Cloudy,0,96.76,Autumn,2023,10,10,1,41,0,38.0,76.0,160.0,78.0,72.28571428571429,134.8
2023-10-11,S005,P0014,Furniture,West,427,75,37,82.61,39.22,10,Snowy,0,42.85,Spring,2023,10,11,2,41,0,220.0,201.0,65.0,336.0,92.85714285714286,139.53333333333333
2023-10-12,S005,P0014,Groceries,South,388,57,185,47.68,27.27,20,Sunny,1,26.01,Autumn,2023,10,12,3,41,0,75.0,58.0,15.0,60.0,74.85714285714286,130.83333333333334
2023-10-13,S005,P0014,Electronics,West,233,40,162,44.99,23.43,10,Cloudy,0,27.9,Autumn,2023,10,13,4,41,0,57.0,65.0,140.0,20.0,74.71428571428571,130.73333333333332
2023-10-14,S005,P0014,Electronics,West,80,47,178,43.49,40.05,15,Rainy,0,36.27,Summer,2023,10,14,5,41,1,40.0,2.0,31.0,446.0,71.14285714285714,131.4
2023-10-15,S005,P0014,Clothing,South,306,5,107,24.21,90.16,10,Rainy,0,85.37,Spring,2023,10,15,6,41,1,47.0,66.0,192.0,46.0,77.57142857142857,118.1
2023-10-16,S005,P0014,Toys,East,241,16,180,20.68,38.17,10,Rainy,1,40.93,Winter,2023,10,16,0,42,0,5.0,38.0,38.0,367.0,68.85714285714286,116.73333333333333
2023-10-17,S005,P0014,Electronics,East,483,378,60,388.69,37.58,5,Sunny,0,32.59,Spring,2023,10,17,1,42,0,16.0,220.0,76.0,160.0,65.71428571428571,105.03333333333333
2023-10-18,S005,P0014,Groceries,West,289,211,55,204.88,44.95,20,Rainy,1,41.79,Autumn,2023,10,18,2,42,0,378.0,75.0,201.0,295.0,88.28571428571429,112.3
2023-10-19,S005,P0014,Toys,North,152,58,80,56.97,32.7,20,Cloudy,0,32.95,Spring,2023,10,19,3,42,0,211.0,57.0,58.0,194.0,107.71428571428571,109.5
2023-10-20,S005,P0014,Electronics,East,142,97,94,90.62,47.33,15,Sunny,1,49.84,Winter,2023,10,20,4,42,0,58.0,40.0,65.0,94.0,107.85714285714286,104.96666666666667
2023-10-21,S005,P0014,Furniture,West,490,142,136,156.57,23.54,5,Cloudy,1,28.52,Winter,2023,10,21,5,42,1,97.0,47.0,2.0,281.0,116.0,105.06666666666666
2023-10-22,S005,P0014,Electronics,South,85,79,141,80.01,18.4,5,Sunny,0,21.7,Summer,2023,10,22,6,42,1,142.0,5.0,66.0,10.0,129.57142857142858,100.43333333333334
2023-10-23,S005,P0014,Furniture,East,75,23,62,25.68,86.36,5,Rainy,1,83.18,Autumn,2023,10,23,0,43,0,79.0,16.0,38.0,123.0,140.14285714285714,102.73333333333333
2023-10-24,S005,P0014,Groceries,East,314,251,178,266.18,25.85,5,Snowy,1,29.4,Winter,2023,10,24,1,43,0,23.0,378.0,220.0,5.0,141.14285714285714,99.4
2023-10-25,S005,P0014,Furniture,South,288,127,200,126.92,70.88,15,Cloudy,0,69.72,Summer,2023,10,25,2,43,0,251.0,211.0,75.0,382.0,123.0,107.6
2023-10-26,S005,P0014,Furniture,South,123,19,37,14.14,75.58,10,Rainy,0,80.04,Winter,2023,10,26,3,43,0,127.0,58.0,57.0,160.0,111.0,99.1
2023-10-27,S005,P0014,Toys,West,257,125,105,142.4,88.63,20,Rainy,1,85.17,Summer,2023,10,27,4,43,0,19.0,97.0,40.0,65.0,105.42857142857143,94.4
2023-10-28,S005,P0014,Furniture,North,435,281,45,283.37,14.71,0,Sunny,1,15.84,Summer,2023,10,28,5,43,1,125.0,142.0,47.0,15.0,109.42857142857143,96.4
2023-10-29,S005,P0014,Electronics,South,412,296,114,286.87,79.82,15,Cloudy,0,78.96,Spring,2023,10,29,6,43,1,281.0,79.0,5.0,140.0,129.28571428571428,105.26666666666667
2023-10-30,S005,P0014,Clothing,West,173,48,142,54.12,61.02,5,Cloudy,1,61.95,Summer,2023,10,30,0,44,0,296.0,23.0,16.0,31.0,160.28571428571428,110.46666666666667
2023-10-31,S005,P0014,Groceries,East,468,448,155,439.68,63.59,10,Sunny,1,64.0,Winter,2023,10,31,1,44,0,48.0,251.0,378.0,192.0,163.85714285714286,111.03333333333333
2023-11-01,S005,P0014,Groceries,North,184,118,152,128.68,29.07,5,Sunny,1,34.0,Summer,2023,11,1,2,44,0,448.0,127.0,211.0,38.0,192.0,119.56666666666666
2023-11-02,S005,P0014,Toys,South,191,170,50,166.49,34.81,5,Sunny,0,37.72,Winter,2023,11,2,3,44,0,118.0,19.0,58.0,76.0,190.71428571428572,122.23333333333333
2023-11-03,S005,P0014,Toys,South,399,75,50,74.1,42.16,15,Cloudy,1,43.07,Winter,2023,11,3,4,44,0,170.0,125.0,97.0,201.0,212.28571428571428,125.36666666666666
2023-11-04,S005,P0014,Groceries,East,121,101,122,119.18,17.77,20,Sunny,1,12.93,Winter,2023,11,4,5,44,1,75.0,281.0,142.0,58.0,205.14285714285714,121.16666666666667
2023-11-05,S005,P0014,Toys,North,265,137,56,133.95,80.37,15,Rainy,1,84.45,Autumn,2023,11,5,6,44,1,101.0,296.0,79.0,65.0,179.42857142857142,122.6
2023-11-06,S005,P0014,Electronics,East,284,33,100,51.47,43.67,0,Rainy,1,48.49,Summer,2023,11,6,0,45,0,137.0,48.0,23.0,2.0,156.71428571428572,125.0
2023-11-07,S005,P0014,Clothing,West,340,339,183,357.0,20.1,10,Sunny,0,24.07,Spring,2023,11,7,1,45,0,33.0,448.0,251.0,66.0,154.57142857142858,126.03333333333333
2023-11-08,S005,P0014,Furniture,East,126,110,46,108.34,24.18,0,Cloudy,1,20.26,Autumn,2023,11,8,2,45,0,339.0,118.0,127.0,38.0,139.0,135.13333333333333
2023-11-09,S005,P0014,Clothing,West,257,51,75,45.95,94.71,10,Sunny,1,95.73,Spring,2023,11,9,3,45,0,110.0,170.0,19.0,220.0,137.85714285714286,137.53333333333333
2023-11-10,S005,P0014,Clothing,North,364,82,118,78.2,71.47,10,Sunny,0,75.87,Spring,2023,11,10,4,45,0,51.0,75.0,125.0,75.0,120.85714285714286,131.9
2023-11-11,S005,P0014,Toys,West,419,310,138,303.56,35.03,10,Cloudy,0,33.29,Spring,2023,11,11,5,45,1,82.0,101.0,281.0,57.0,121.85714285714286,132.13333333333333
2023-11-12,S005,P0014,Groceries,West,406,386,145,387.21,32.05,0,Sunny,0,28.68,Summer,2023,11,12,6,45,1,310.0,137.0,296.0,40.0,151.71428571428572,140.56666666666666
2023-11-13,S005,P0014,Electronics,West,396,266,52,274.59,66.75,10,Cloudy,0,68.17,Summer,2023,11,13,0,46,0,386.0,33.0,48.0,47.0,187.28571428571428,152.1
2023-11-14,S005,P0014,Clothing,South,191,48,133,57.86,54.59,20,Sunny,0,54.75,Autumn,2023,11,14,1,46,0,266.0,339.0,448.0,5.0,220.57142857142858,159.4
2023-11-15,S005,P0014,Electronics,East,414,110,191,108.51,58.36,20,Sunny,0,60.85,Summer,2023,11,15,2,46,0,48.0,110.0,118.0,16.0,179.0,160.83333333333334
2023-11-16,S005,P0014,Furniture,South,280,172,188,177.11,24.09,15,Rainy,1,25.85,Winter,2023,11,16,3,46,0,110.0,51.0,170.0,378.0,179.0,163.96666666666667
2023-11-17,S005,P0014,Clothing,North,366,252,68,250.63,55.5,10,Cloudy,1,58.22,Spring,2023,11,17,4,46,0,172.0,82.0,75.0,211.0,196.28571428571428,157.1
